DATAFLOW;LAST UPDATE;freq;nrg_bal;siec;unit;geo;TIME_PERIOD;OBS_VALUE;OBS_FLAG
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DE;2013;288202.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DE;2014;274410.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DE;2015;272200.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DE;2016;261745.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DE;2017;241254.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DE;2018;228156.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DE;2019;171450.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DE;2020;134595.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DE;2021;164508.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;1990;23558.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;1991;33445.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;1992;26957.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;1993;29327.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;1994;33290.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;1995;27356.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;1996;39665.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;1997;28756.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;1998;23653.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;1999;20081.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2000;16673.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2001;17819.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2002;18257.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2003;25307.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2004;18673.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2005;15463.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2006;24566.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2007;19891.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2008;17462.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2009;17687.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2010;17006.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2011;13976.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2012;10539.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2013;14292.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2014;11064.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2015;7109.878;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2016;8865.235;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2017;6205.663;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2018;6570.418;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2019;3311.005;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2020;3061.706;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;DK;2021;4365.471;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;1990;544250.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;1991;539858.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;1992;521761.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;1993;500628.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;1994;508439.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;1995;522937.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;1996;521012.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;1997;507934.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;1998;525375.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;1999;517306.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2000;546383.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2001;535976.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2002;562277.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2003;575399.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2004;573757.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2005;551643.221;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2006;540909.043;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2007;553202.419;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2008;492819.054;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2009;455188.826;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2010;447882.144;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2011;462366.798;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2012;498782.672;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2013;490105.603;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2014;463655.867;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2015;477125.115;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2016;434163.941;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2017;415715.585;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2018;376410.583;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2019;255435.023;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2020;183142.327;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EA19;2021;220633.187;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;1990;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;1991;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;1992;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;1993;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;1994;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;1995;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;1996;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;1997;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;1998;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;1999;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2000;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2001;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2002;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2003;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2004;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2005;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2006;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2007;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2008;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2009;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2010;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2011;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2012;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2013;13.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2014;6.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2015;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2016;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2017;17.600;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2018;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2019;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2020;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EE;2021;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;1990;25166.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;1991;23702.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;1992;26612.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;1993;27795.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;1994;29578.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;1995;28697.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;1996;29298.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;1997;30629.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;1998;32442.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;1999;32381.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2000;34313.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2001;35431.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2002;34566.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2003;35170.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2004;35380.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2005;35543.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2006;32264.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2007;34676.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2008;33356.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2009;34188.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2010;30797.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2011;31063.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2012;31119.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2013;26406.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2014;25746.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2015;22107.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2016;18883.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2017;18765.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2018;17185.155;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2019;12123.557;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2020;6605.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EL;2021;5317.801;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;1990;59737.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;1991;58796.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;1992;64222.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;1993;62413.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;1994;61566.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;1995;65913.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;1996;53943.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;1997;62669.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;1998;61585.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;1999;73609.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2000;79094.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2001;70270.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2002;81182.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2003;74722.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2004;79106.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2005;79053.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2006;66739.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2007;72795.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2008;48714.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2009;35910.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2010;25334.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2011;43980.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2012;55074.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2013;39941.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2014;43807.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2015;51366.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2016;36434.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2017;45127.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2018;37341.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2019;12859.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2020;5522.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;ES;2021;4858.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;1990;794919.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;1991;794428.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;1992;766949.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;1993;748695.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;1994;760311.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;1995;775906.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;1996;792642.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;1997;764808.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;1998;773495.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;1999;758767.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2000;800340.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2001;792906.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2002;814354.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2003;849144.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2004;835571.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2005;808882.221;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2006;816499.043;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2007;828805.419;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2008;757053.054;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2009;703574.826;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2010;701230.144;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2011;724826.798;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2012;742714.672;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2013;728930.201;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2014;692768.867;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2015;705028.993;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2016;659061.176;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2017;638838.938;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2018;595507.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2019;450933.123;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2020;352405.128;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;EU27_2020;2021;419003.888;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;1990;9662.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;1991;9790.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;1992;7661.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;1993;9843.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;1994;13985.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;1995;11074.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;1996;15117.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;1997;12844.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;1998;7940.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;1999;8947.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;2000;8487.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;2001;10614.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;2002;12706.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;2003;19248.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;2004;16497.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;2005;6497.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;2006;16331.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;C0000X0350-0370;GWH;FI;2007;13956.000;
